date,value,keyword,Genre
2018-06-01,0.89,romance movies,Romance
2018-07-01,0.86,romance movies,Romance
2018-08-01,0.83,romance movies,Romance
2018-09-01,0.86,romance movies,Romance
2018-10-01,0.81,romance movies,Romance
2018-11-01,0.82,romance movies,Romance
2018-12-01,0.86,romance movies,Romance
2019-01-01,0.72,romance movies,Romance
2019-02-01,0.7,romance movies,Romance
2019-03-01,0.7,romance movies,Romance
2019-04-01,0.66,romance movies,Romance
2019-05-01,0.6,romance movies,Romance
2019-06-01,0.67,romance movies,Romance
2019-07-01,0.66,romance movies,Romance
2019-08-01,0.69,romance movies,Romance
2019-09-01,0.64,romance movies,Romance
2019-10-01,0.67,romance movies,Romance
2019-11-01,0.67,romance movies,Romance
2019-12-01,0.71,romance movies,Romance
2020-01-01,0.64,romance movies,Romance
2020-02-01,0.64,romance movies,Romance
2020-03-01,0.78,romance movies,Romance
2020-04-01,1.0,romance movies,Romance
2020-05-01,0.88,romance movies,Romance
2020-06-01,0.79,romance movies,Romance
2020-07-01,0.83,romance movies,Romance
2020-08-01,0.72,romance movies,Romance
2020-09-01,0.64,romance movies,Romance
2020-10-01,0.67,romance movies,Romance
2020-11-01,0.66,romance movies,Romance
2020-12-01,0.67,romance movies,Romance
2021-01-01,0.73,romance movies,Romance
2021-02-01,0.72,romance movies,Romance
2021-03-01,0.59,romance movies,Romance
2021-04-01,0.61,romance movies,Romance
2021-05-01,0.66,romance movies,Romance
2021-06-01,0.65,romance movies,Romance
2021-07-01,0.67,romance movies,Romance
2021-08-01,0.65,romance movies,Romance
2021-09-01,0.6,romance movies,Romance
2021-10-01,0.57,romance movies,Romance
2021-11-01,0.6,romance movies,Romance
2021-12-01,0.66,romance movies,Romance
2022-01-01,0.75,romance movies,Romance
2022-02-01,0.73,romance movies,Romance
2022-03-01,0.66,romance movies,Romance
2022-04-01,0.72,romance movies,Romance
2022-05-01,0.73,romance movies,Romance
2022-06-01,0.74,romance movies,Romance
2022-07-01,0.77,romance movies,Romance
2022-08-01,0.76,romance movies,Romance
2022-09-01,0.71,romance movies,Romance
2022-10-01,0.68,romance movies,Romance
2022-11-01,0.69,romance movies,Romance
2022-12-01,0.75,romance movies,Romance
2023-01-01,0.73,romance movies,Romance
2023-02-01,0.74,romance movies,Romance
2023-03-01,0.65,romance movies,Romance
2023-04-01,0.75,romance movies,Romance
2023-05-01,0.68,romance movies,Romance
2023-06-01,0.87,romance movies,Romance
2023-07-01,0.86,romance movies,Romance
2023-08-01,0.79,romance movies,Romance
2023-09-01,0.71,romance movies,Romance
2023-10-01,0.69,romance movies,Romance
2023-11-01,0.75,romance movies,Romance
2023-12-01,0.82,romance movies,Romance
2024-01-01,0.79,romance movies,Romance
2024-02-01,0.82,romance movies,Romance
2024-03-01,0.69,romance movies,Romance
2024-04-01,0.73,romance movies,Romance
2024-05-01,0.79,romance movies,Romance
2024-06-01,0.81,romance movies,Romance
2024-07-01,0.81,romance movies,Romance
2024-08-01,0.8,romance movies,Romance
2024-09-01,0.79,romance movies,Romance
2024-10-01,0.74,romance movies,Romance
2004-01-01,0.04,action movies,Action
2004-02-01,0.03,action movies,Action
2004-03-01,0.03,action movies,Action
2004-04-01,0.03,action movies,Action
2004-05-01,0.03,action movies,Action
2004-06-01,0.03,action movies,Action
2004-07-01,0.03,action movies,Action
2004-08-01,0.03,action movies,Action
2004-09-01,0.03,action movies,Action
2004-10-01,0.02,action movies,Action
2004-11-01,0.03,action movies,Action
2004-12-01,0.03,action movies,Action
2005-01-01,0.03,action movies,Action
2005-02-01,0.03,action movies,Action
2005-03-01,0.03,action movies,Action
2005-04-01,0.03,action movies,Action
2005-05-01,0.03,action movies,Action
2005-06-01,0.03,action movies,Action
2005-07-01,0.03,action movies,Action
2005-08-01,0.03,action movies,Action
2005-09-01,0.03,action movies,Action
2005-10-01,0.03,action movies,Action
2005-11-01,0.03,action movies,Action
2005-12-01,0.03,action movies,Action
2006-01-01,0.03,action movies,Action
2006-02-01,0.03,action movies,Action
2006-03-01,0.03,action movies,Action
2006-04-01,0.03,action movies,Action
2006-05-01,0.03,action movies,Action
2006-06-01,0.03,action movies,Action
2006-07-01,0.03,action movies,Action
2006-08-01,0.03,action movies,Action
2006-09-01,0.03,action movies,Action
2006-10-01,0.03,action movies,Action
2006-11-01,0.03,action movies,Action
2006-12-01,0.03,action movies,Action
2007-01-01,0.03,action movies,Action
2007-02-01,0.03,action movies,Action
2007-03-01,0.03,action movies,Action
2007-04-01,0.03,action movies,Action
2007-05-01,0.03,action movies,Action
2007-06-01,0.03,action movies,Action
2007-07-01,0.03,action movies,Action
2007-08-01,0.03,action movies,Action
2007-09-01,0.03,action movies,Action
2007-10-01,0.03,action movies,Action
2007-11-01,0.03,action movies,Action
2007-12-01,0.04,action movies,Action
2008-01-01,0.04,action movies,Action
2008-02-01,0.04,action movies,Action
2008-03-01,0.04,action movies,Action
2008-04-01,0.04,action movies,Action
2008-05-01,0.04,action movies,Action
2008-06-01,0.04,action movies,Action
2008-07-01,0.05,action movies,Action
2008-08-01,0.04,action movies,Action
2008-09-01,0.04,action movies,Action
2008-10-01,0.04,action movies,Action
2008-11-01,0.05,action movies,Action
2008-12-01,0.05,action movies,Action
2009-01-01,0.06,action movies,Action
2009-02-01,0.05,action movies,Action
2009-03-01,0.05,action movies,Action
2009-04-01,0.05,action movies,Action
2009-05-01,0.06,action movies,Action
2009-06-01,0.06,action movies,Action
2009-07-01,0.06,action movies,Action
2009-08-01,0.07,action movies,Action
2009-09-01,0.06,action movies,Action
2009-10-01,0.07,action movies,Action
2009-11-01,0.08,action movies,Action
2009-12-01,0.09,action movies,Action
2010-01-01,0.08,action movies,Action
2010-02-01,0.08,action movies,Action
2010-03-01,0.08,action movies,Action
2010-04-01,0.09,action movies,Action
2010-05-01,0.09,action movies,Action
2010-06-01,0.1,action movies,Action
2010-07-01,0.1,action movies,Action
2010-08-01,0.1,action movies,Action
2010-09-01,0.1,action movies,Action
2010-10-01,0.1,action movies,Action
2010-11-01,0.12,action movies,Action
2010-12-01,0.13,action movies,Action
2011-01-01,0.12,action movies,Action
2011-02-01,0.11,action movies,Action
2011-03-01,0.11,action movies,Action
2011-04-01,0.12,action movies,Action
2011-05-01,0.11,action movies,Action
2011-06-01,0.11,action movies,Action
2011-07-01,0.12,action movies,Action
2011-08-01,0.12,action movies,Action
2011-09-01,0.11,action movies,Action
2011-10-01,0.11,action movies,Action
2011-11-01,0.12,action movies,Action
2011-12-01,0.14,action movies,Action
2012-01-01,0.14,action movies,Action
2012-02-01,0.12,action movies,Action
2012-03-01,0.13,action movies,Action
2012-04-01,0.12,action movies,Action
2012-05-01,0.11,action movies,Action
2012-06-01,0.12,action movies,Action
2012-07-01,0.13,action movies,Action
2012-08-01,0.14,action movies,Action
2012-09-01,0.14,action movies,Action
2012-10-01,0.13,action movies,Action
2012-11-01,0.13,action movies,Action
2012-12-01,0.15,action movies,Action
2013-01-01,0.15,action movies,Action
2013-02-01,0.14,action movies,Action
2013-03-01,0.14,action movies,Action
2013-04-01,0.13,action movies,Action
2013-05-01,0.14,action movies,Action
2013-06-01,0.16,action movies,Action
2013-07-01,0.16,action movies,Action
2013-08-01,0.16,action movies,Action
2013-09-01,0.15,action movies,Action
2013-10-01,0.15,action movies,Action
2013-11-01,0.17,action movies,Action
2013-12-01,0.2,action movies,Action
2014-01-01,0.2,action movies,Action
2014-02-01,0.18,action movies,Action
2014-03-01,0.18,action movies,Action
2014-04-01,0.18,action movies,Action
2014-05-01,0.19,action movies,Action
2014-06-01,0.19,action movies,Action
2014-07-01,0.2,action movies,Action
2014-08-01,0.21,action movies,Action
2014-09-01,0.18,action movies,Action
2014-10-01,0.18,action movies,Action
2014-11-01,0.21,action movies,Action
2014-12-01,0.27,action movies,Action
2015-01-01,0.23,action movies,Action
2015-02-01,0.22,action movies,Action
2015-03-01,0.21,action movies,Action
2015-04-01,0.19,action movies,Action
2015-05-01,0.19,action movies,Action
2015-06-01,0.19,action movies,Action
2015-07-01,0.21,action movies,Action
2015-08-01,0.21,action movies,Action
2015-09-01,0.19,action movies,Action
2015-10-01,0.17,action movies,Action
2015-11-01,0.19,action movies,Action
2015-12-01,0.2,action movies,Action
2016-01-01,0.21,action movies,Action
2016-02-01,0.19,action movies,Action
2016-03-01,0.19,action movies,Action
2016-04-01,0.18,action movies,Action
2016-05-01,0.19,action movies,Action
2016-06-01,0.19,action movies,Action
2016-07-01,0.27,action movies,Action
2016-08-01,0.51,action movies,Action
2016-09-01,0.55,action movies,Action
2016-10-01,0.65,action movies,Action
2016-11-01,0.65,action movies,Action
2016-12-01,0.76,action movies,Action
2017-01-01,0.76,action movies,Action
2017-02-01,0.72,action movies,Action
2017-03-01,0.73,action movies,Action
2017-04-01,0.77,action movies,Action
2017-05-01,0.73,action movies,Action
2017-06-01,0.8,action movies,Action
2017-07-01,1.0,action movies,Action
2017-08-01,0.88,action movies,Action
2017-09-01,0.18,action movies,Action
2017-10-01,0.17,action movies,Action
2017-11-01,0.18,action movies,Action
2017-12-01,0.2,action movies,Action
2018-01-01,0.19,action movies,Action
2018-02-01,0.18,action movies,Action
2018-03-01,0.19,action movies,Action
2018-04-01,0.17,action movies,Action
2018-05-01,0.17,action movies,Action
2018-06-01,0.2,action movies,Action
2018-07-01,0.18,action movies,Action
2018-08-01,0.18,action movies,Action
2018-09-01,0.17,action movies,Action
2018-10-01,0.16,action movies,Action
2018-11-01,0.17,action movies,Action
2018-12-01,0.18,action movies,Action
2019-01-01,0.17,action movies,Action
2019-02-01,0.17,action movies,Action
2019-03-01,0.16,action movies,Action
2019-04-01,0.16,action movies,Action
2019-05-01,0.15,action movies,Action
2019-06-01,0.17,action movies,Action
2019-07-01,0.18,action movies,Action
2019-08-01,0.17,action movies,Action
2019-09-01,0.16,action movies,Action
2019-10-01,0.14,action movies,Action
2019-11-01,0.16,action movies,Action
2019-12-01,0.17,action movies,Action
2020-01-01,0.16,action movies,Action
2020-02-01,0.15,action movies,Action
2020-03-01,0.2,action movies,Action
2020-04-01,0.27,action movies,Action
2020-05-01,0.23,action movies,Action
2020-06-01,0.19,action movies,Action
2020-07-01,0.2,action movies,Action
2020-08-01,0.18,action movies,Action
2020-09-01,0.18,action movies,Action
2020-10-01,0.17,action movies,Action
2020-11-01,0.17,action movies,Action
2020-12-01,0.18,action movies,Action
2021-01-01,0.18,action movies,Action
2021-02-01,0.18,action movies,Action
2021-03-01,0.16,action movies,Action
2021-04-01,0.17,action movies,Action
2021-05-01,0.18,action movies,Action
2021-06-01,0.17,action movies,Action
2021-07-01,0.17,action movies,Action
2021-08-01,0.18,action movies,Action
2021-09-01,0.16,action movies,Action
2021-10-01,0.15,action movies,Action
2021-11-01,0.15,action movies,Action
2021-12-01,0.17,action movies,Action
2022-01-01,0.21,action movies,Action
2022-02-01,0.19,action movies,Action
2022-03-01,0.17,action movies,Action
2022-04-01,0.17,action movies,Action
2022-05-01,0.17,action movies,Action
2022-06-01,0.17,action movies,Action
2022-07-01,0.18,action movies,Action
2022-08-01,0.17,action movies,Action
2022-09-01,0.16,action movies,Action
2022-10-01,0.15,action movies,Action
2022-11-01,0.16,action movies,Action
2022-12-01,0.19,action movies,Action
2023-01-01,0.18,action movies,Action
2023-02-01,0.17,action movies,Action
2023-03-01,0.16,action movies,Action
2023-04-01,0.17,action movies,Action
2023-05-01,0.16,action movies,Action
2023-06-01,0.18,action movies,Action
2023-07-01,0.18,action movies,Action
2023-08-01,0.17,action movies,Action
2023-09-01,0.17,action movies,Action
2023-10-01,0.16,action movies,Action
2023-11-01,0.16,action movies,Action
2023-12-01,0.18,action movies,Action
2024-01-01,0.17,action movies,Action
2024-02-01,0.17,action movies,Action
2024-03-01,0.17,action movies,Action
2024-04-01,0.16,action movies,Action
2024-05-01,0.16,action movies,Action
2024-06-01,0.16,action movies,Action
2024-07-01,0.16,action movies,Action
2024-08-01,0.16,action movies,Action
2024-09-01,0.15,action movies,Action
2024-10-01,0.14,action movies,Action
2004-01-01,0.13,crime movies,Crime
2004-02-01,0.09,crime movies,Crime
2004-03-01,0.12,crime movies,Crime
2004-04-01,0.05,crime movies,Crime
2004-05-01,0.09,crime movies,Crime
2004-06-01,0.09,crime movies,Crime
2004-07-01,0.1,crime movies,Crime
2004-08-01,0.08,crime movies,Crime
2004-09-01,0.08,crime movies,Crime
2004-10-01,0.1,crime movies,Crime
2004-11-01,0.11,crime movies,Crime
2004-12-01,0.08,crime movies,Crime
2005-01-01,0.1,crime movies,Crime
2005-02-01,0.07,crime movies,Crime
2005-03-01,0.09,crime movies,Crime
2005-04-01,0.11,crime movies,Crime
2005-05-01,0.15,crime movies,Crime
2005-06-01,0.09,crime movies,Crime
2005-07-01,0.09,crime movies,Crime
2005-08-01,0.08,crime movies,Crime
2005-09-01,0.09,crime movies,Crime
2005-10-01,0.1,crime movies,Crime
2005-11-01,0.13,crime movies,Crime
2005-12-01,0.13,crime movies,Crime
2006-01-01,0.11,crime movies,Crime
2006-02-01,0.11,crime movies,Crime
2006-03-01,0.1,crime movies,Crime
2006-04-01,0.11,crime movies,Crime
2006-05-01,0.08,crime movies,Crime
2006-06-01,0.08,crime movies,Crime
2006-07-01,0.08,crime movies,Crime
2006-08-01,0.06,crime movies,Crime
2006-09-01,0.08,crime movies,Crime
2006-10-01,0.1,crime movies,Crime
2006-11-01,0.07,crime movies,Crime
2006-12-01,0.08,crime movies,Crime
2007-01-01,0.08,crime movies,Crime
2007-02-01,0.08,crime movies,Crime
2007-03-01,0.09,crime movies,Crime
2007-04-01,0.08,crime movies,Crime
2007-05-01,0.1,crime movies,Crime
2007-06-01,0.09,crime movies,Crime
2007-07-01,0.1,crime movies,Crime
2007-08-01,0.1,crime movies,Crime
2007-09-01,0.09,crime movies,Crime
2007-10-01,0.09,crime movies,Crime
2007-11-01,0.1,crime movies,Crime
2007-12-01,0.1,crime movies,Crime
2008-01-01,0.08,crime movies,Crime
2008-02-01,0.11,crime movies,Crime
2008-03-01,0.1,crime movies,Crime
2008-04-01,0.11,crime movies,Crime
2008-05-01,0.12,crime movies,Crime
2008-06-01,0.11,crime movies,Crime
2008-07-01,0.11,crime movies,Crime
2008-08-01,0.13,crime movies,Crime
2008-09-01,0.12,crime movies,Crime
2008-10-01,0.14,crime movies,Crime
2008-11-01,0.13,crime movies,Crime
2008-12-01,0.14,crime movies,Crime
2009-01-01,0.15,crime movies,Crime
2009-02-01,0.14,crime movies,Crime
2009-03-01,0.15,crime movies,Crime
2009-04-01,0.12,crime movies,Crime
2009-05-01,0.15,crime movies,Crime
2009-06-01,0.13,crime movies,Crime
2009-07-01,0.16,crime movies,Crime
2009-08-01,0.17,crime movies,Crime
2009-09-01,0.15,crime movies,Crime
2009-10-01,0.17,crime movies,Crime
2009-11-01,0.18,crime movies,Crime
2009-12-01,0.19,crime movies,Crime
2010-01-01,0.18,crime movies,Crime
2010-02-01,0.18,crime movies,Crime
2010-03-01,0.19,crime movies,Crime
2010-04-01,0.18,crime movies,Crime
2010-05-01,0.18,crime movies,Crime
2010-06-01,0.17,crime movies,Crime
2010-07-01,0.19,crime movies,Crime
2010-08-01,0.19,crime movies,Crime
2010-09-01,0.18,crime movies,Crime
2010-10-01,0.21,crime movies,Crime
2010-11-01,0.19,crime movies,Crime
2010-12-01,0.22,crime movies,Crime
2011-01-01,0.22,crime movies,Crime
2011-02-01,0.21,crime movies,Crime
2011-03-01,0.21,crime movies,Crime
2011-04-01,0.21,crime movies,Crime
2011-05-01,0.2,crime movies,Crime
2011-06-01,0.23,crime movies,Crime
2011-07-01,0.25,crime movies,Crime
2011-08-01,0.25,crime movies,Crime
2011-09-01,0.24,crime movies,Crime
2011-10-01,0.23,crime movies,Crime
2011-11-01,0.23,crime movies,Crime
2011-12-01,0.23,crime movies,Crime
2012-01-01,0.26,crime movies,Crime
2012-02-01,0.23,crime movies,Crime
2012-03-01,0.21,crime movies,Crime
2012-04-01,0.22,crime movies,Crime
2012-05-01,0.22,crime movies,Crime
2012-06-01,0.27,crime movies,Crime
2012-07-01,0.32,crime movies,Crime
2012-08-01,0.27,crime movies,Crime
2012-09-01,0.26,crime movies,Crime
2012-10-01,0.25,crime movies,Crime
2012-11-01,0.25,crime movies,Crime
2012-12-01,0.28,crime movies,Crime
2013-01-01,0.29,crime movies,Crime
2013-02-01,0.28,crime movies,Crime
2013-03-01,0.29,crime movies,Crime
2013-04-01,0.29,crime movies,Crime
2013-05-01,0.28,crime movies,Crime
2013-06-01,0.28,crime movies,Crime
2013-07-01,0.33,crime movies,Crime
2013-08-01,0.31,crime movies,Crime
2013-09-01,0.3,crime movies,Crime
2013-10-01,0.3,crime movies,Crime
2013-11-01,0.33,crime movies,Crime
2013-12-01,0.35,crime movies,Crime
2014-01-01,0.34,crime movies,Crime
2014-02-01,0.34,crime movies,Crime
2014-03-01,0.35,crime movies,Crime
2014-04-01,0.33,crime movies,Crime
2014-05-01,0.3,crime movies,Crime
2014-06-01,0.33,crime movies,Crime
2014-07-01,0.37,crime movies,Crime
2014-08-01,0.4,crime movies,Crime
2014-09-01,0.35,crime movies,Crime
2014-10-01,0.34,crime movies,Crime
2014-11-01,0.37,crime movies,Crime
2014-12-01,0.37,crime movies,Crime
2015-01-01,0.39,crime movies,Crime
2015-02-01,0.35,crime movies,Crime
2015-03-01,0.35,crime movies,Crime
2015-04-01,0.35,crime movies,Crime
2015-05-01,0.33,crime movies,Crime
2015-06-01,0.38,crime movies,Crime
2015-07-01,0.37,crime movies,Crime
2015-08-01,0.38,crime movies,Crime
2015-09-01,0.35,crime movies,Crime
2015-10-01,0.35,crime movies,Crime
2015-11-01,0.36,crime movies,Crime
2015-12-01,0.41,crime movies,Crime
2016-01-01,0.43,crime movies,Crime
2016-02-01,0.43,crime movies,Crime
2016-03-01,0.37,crime movies,Crime
2016-04-01,0.37,crime movies,Crime
2016-05-01,0.36,crime movies,Crime
2016-06-01,0.33,crime movies,Crime
2016-07-01,0.43,crime movies,Crime
2016-08-01,0.4,crime movies,Crime
2016-09-01,0.47,crime movies,Crime
2016-10-01,0.44,crime movies,Crime
2016-11-01,0.45,crime movies,Crime
2016-12-01,0.54,crime movies,Crime
2017-01-01,0.58,crime movies,Crime
2017-02-01,0.56,crime movies,Crime
2017-03-01,0.54,crime movies,Crime
2017-04-01,0.55,crime movies,Crime
2017-05-01,0.51,crime movies,Crime
2017-06-01,0.5,crime movies,Crime
2017-07-01,0.61,crime movies,Crime
2017-08-01,0.57,crime movies,Crime
2017-09-01,0.47,crime movies,Crime
2017-10-01,0.45,crime movies,Crime
2017-11-01,0.5,crime movies,Crime
2017-12-01,0.54,crime movies,Crime
2018-01-01,0.58,crime movies,Crime
2018-02-01,0.51,crime movies,Crime
2018-03-01,0.52,crime movies,Crime
2018-04-01,0.47,crime movies,Crime
2018-05-01,0.42,crime movies,Crime
2018-06-01,0.49,crime movies,Crime
2018-07-01,0.51,crime movies,Crime
2018-08-01,0.53,crime movies,Crime
2018-09-01,0.5,crime movies,Crime
2018-10-01,0.46,crime movies,Crime
2018-11-01,0.55,crime movies,Crime
2018-12-01,0.54,crime movies,Crime
2019-01-01,0.55,crime movies,Crime
2019-02-01,0.47,crime movies,Crime
2019-03-01,0.48,crime movies,Crime
2019-04-01,0.4,crime movies,Crime
2019-05-01,0.44,crime movies,Crime
2019-06-01,0.49,crime movies,Crime
2019-07-01,0.5,crime movies,Crime
2019-08-01,0.5,crime movies,Crime
2019-09-01,0.44,crime movies,Crime
2019-10-01,0.46,crime movies,Crime
2019-11-01,0.46,crime movies,Crime
2019-12-01,0.5,crime movies,Crime
2020-01-01,0.52,crime movies,Crime
2020-02-01,0.46,crime movies,Crime
2020-03-01,0.62,crime movies,Crime
2020-04-01,1.0,crime movies,Crime
2020-05-01,0.81,crime movies,Crime
2020-06-01,0.85,crime movies,Crime
2020-07-01,0.68,crime movies,Crime
2020-08-01,0.64,crime movies,Crime
2020-09-01,0.56,crime movies,Crime
2020-10-01,0.52,crime movies,Crime
2020-11-01,0.53,crime movies,Crime
2020-12-01,0.57,crime movies,Crime
2021-01-01,0.61,crime movies,Crime
2021-02-01,0.6,crime movies,Crime
2021-03-01,0.53,crime movies,Crime
2021-04-01,0.55,crime movies,Crime
2021-05-01,0.76,crime movies,Crime
2021-06-01,0.68,crime movies,Crime
2021-07-01,0.65,crime movies,Crime
2021-08-01,0.57,crime movies,Crime
2021-09-01,0.5,crime movies,Crime
2021-10-01,0.47,crime movies,Crime
2021-11-01,0.51,crime movies,Crime
2021-12-01,0.52,crime movies,Crime
2022-01-01,0.71,crime movies,Crime
2022-02-01,0.64,crime movies,Crime
2022-03-01,0.58,crime movies,Crime
2022-04-01,0.6,crime movies,Crime
2022-05-01,0.58,crime movies,Crime
2022-06-01,0.58,crime movies,Crime
2022-07-01,0.67,crime movies,Crime
2022-08-01,0.67,crime movies,Crime
2022-09-01,0.68,crime movies,Crime
2022-10-01,0.64,crime movies,Crime
2022-11-01,0.58,crime movies,Crime
2022-12-01,0.68,crime movies,Crime
2023-01-01,0.7,crime movies,Crime
2023-02-01,0.6,crime movies,Crime
2023-03-01,0.61,crime movies,Crime
2023-04-01,0.66,crime movies,Crime
